File_name,Calorie_label
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Na_Yeon_Choi_practice_1_golf_f_nm_np1_ri_goo_1.avi,330
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Jim_Furyk_1_golf_f_cm_np1_fr_med_0.avi,329
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Golf_Swing_#6Iron_golf_f_cm_np1_fr_med_2.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Nick_Faldo_golf_swing_explanation_golf_f_cm_np1_fr_bad_0.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Jeff_Ritter_-_More_Distance_golf_f_nm_np1_ri_med_0.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Natalie_Gulbis_golf_f_cm_np1_ba_med_0.avi,331
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Jordan_Malinoff_and__Anthony_Kim_Practice_golf_f_cm_np1_ri_med_6.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Rate_my_golf_swing__driver_and_9_iron_golf_f_cm_np1_ri_med_0.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Meena_Lee_golf_f_cm_np1_ba_med_1.avi,330
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Cobra_Golf_-_Camilo_Villegas_golf_f_cm_np1_ri_goo_0.avi,328
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/rory_hie_high_school__now_USC_golf_f_nm_np1_ri_goo_0.avi,329
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Lorena_Ochoa_golf_f_cm_np1_ri_med_0.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Paula_Creamer_1_golf_f_cm_np1_ri_med_0.avi,329
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Sergio_Garcia_golf_f_cm_np1_ri_med_0.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Mac_O_grady_driver_face__06_golf_f_cm_np1_fr_med_0.avi,330
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Natalie_Gulbis_1_golf_f_cm_np1_le_med_0.avi,336
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Golfswing_golf_f_cm_np1_ri_goo_1.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Finding_the_fairway_under_pressure_golf_f_cm_np1_ri_med_0.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Jim_Furyk_Impression_golf_f_cm_np1_ri_med_0.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Lorena_Ochoa_en_Acapulco_skins_golf_f_cm_np1_fr_med_0.avi,339
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Jordan_Malinoff_and__Anthony_Kim_Practice_golf_f_cm_np1_ba_med_4.avi,341
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Steve_Elkington_golf_f_cm_np1_ri_med_0.avi,326
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Mac_O_grady_Iron__08_golf_f_cm_np1_fr_med_0.avi,333
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Sergio_Garcia_at_Palacio_Estril_Golf_School_-_Portugal_golf_f_cm_np1_fr_bad_0.avi,331
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Anthony_Kim_s_drive_hits_spectator_s_butt_-_that_had_to_sting!_golf_f_cm_np1_ri_goo_0.avi,328
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Paula_Creamer_golf_f_cm_np1_ri_med_0.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/bri_vega_golf_f_cm_np1_fr_med_0.avi,328
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Jeff_Ritter_-_Power_Drill_golf_f_nm_np1_ri_med_0.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ri_goo_3.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Angel_Cabrera_s_Golf_Swing_golf_f_cm_np1_ri_med_0.avi,326
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Jordan_Malinoff_and__Anthony_Kim_Practice_golf_f_cm_np1_ri_med_3.avi,341
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Cobra_Golf_-_Camilo_Villegas_golf_f_cm_np1_ri_goo_1.avi,328
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_le_goo_4.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Steve_Elkington_1995_PGA_golf_f_cm_np1_ri_med_0.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Kevin_Na_s_Swing_golf_f_cm_np1_ri_goo_0.avi,328
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ba_goo_0.avi,332
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Jordan_Malinoff_and__Anthony_Kim_Practice_golf_f_cm_np1_ri_med_7.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Golf_Swing_#6Iron_golf_f_cm_np1_ri_med_3.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/golf_golf_f_nm_np1_ri_goo_2.avi,328
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Michelle_Wie_golf_f_cm_np1_ri_med_0.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Michael_Campbell_rub_of_the_green_golf_f_cm_np1_fr_med_0.avi,332
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ba_goo_2.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/miyazato_ai_9_iron_golf_f_cm_np1_ri_med_0.avi,328
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Ariya_Swing_golf_f_cm_np1_fr_bad_0.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Adam_Scott_golf_f_cm_np1_le_goo_0.avi,331
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Rate_my_golf_swing__driver_and_9_iron_golf_f_cm_np1_le_med_2.avi,326
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Jordan_Malinoff_and__Anthony_Kim_Practice_golf_f_cm_np1_fr_med_2.avi,329
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Michelle_Wie_Powerful_Set-Up_and_Swing_golf_f_cm_np1_ri_med_0.avi,328
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Mike_Weir_golf_f_cm_np1_le_med_0.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Na_Yeon_Choi_practice_1_golf_f_nm_np1_ri_goo_2.avi,329
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Tiger_Woods_AMAZING_Shots_golf_f_cm_np1_ri_med_0.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Miyazato_Ai_golf_f_cm_np1_fr_med_0.avi,329
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Ben_Hogan_Swing_golf_f_nm_np1_ri_med_0.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/9_Iron_From_160_Yards_golf_f_cm_np1_ri_goo_0.avi,326
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Ernie_Els_swing_close_up_golf_f_cm_np1_ri_goo_0.avi,329
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Michelle_Wie_bombs_a_drive_golf_f_cm_np1_ba_med_0.avi,330
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Ben_Hogan_Swing_golf_f_nm_np1_ri_med_2.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Charles_Barkley_Golf_Swing_golf_f_cm_np1_ba_med_0.avi,337
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Natalie_Gulbis_1_golf_f_cm_np1_le_med_1.avi,332
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Probably_the_best_golf_shot_in_the_world_ever!!!_golf_f_cm_np1_ba_med_0.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Anna_Rawson_Lesson_side_by_side_golf_f_nm_np2_ba_goo_0.avi,329
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Sergio_Garcia_-_Southern_Hills_#15_IRON_golf_f_cm_np1_ri_med_0.avi,340
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Golf_Swing_#6Iron_golf_f_cm_np1_fr_med_1.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Ernie_Els_Swing__Big_easy!_golf_f_cm_np1_fr_med_0.avi,329
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Golf_Tips_-_Hit_The_Driver_300+_Yards!!!_golf_f_nm_np1_fr_med_0.avi,328
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Sergio_Garcia_golf_f_cm_np1_ri_med_1.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Davis_Love_III__Beautiful_swing!_golf_f_cm_np1_ri_med_0.avi,328
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_fr_goo_1.avi,331
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Tiger_Woods_smokes_a_drive_golf_f_cm_np1_ri_med_0.avi,361
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Angry_Female_Golfer_golf_f_cm_np1_fr_bad_0.avi,328
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Mike_Weir_at_the_2007_Masters_golf_f_cm_np1_le_med_0.avi,333
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Camilo_Villegas_Tee_Shot_golf_f_cm_np1_fr_goo_0.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Lorena_Ochoa_et_Paula_Creamer_golf_f_cm_np1_le_med_0.avi,328
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/golf_golf_f_nm_np1_ri_goo_1.avi,328
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Anna_Rawson_Driver_Practice_golf_f_nm_np1_ri_bad_0.avi,327
/cvhci/data/activity/Calorie/calorie_common_dataset/A01/Morgan_Pressel_golf_f_cm_np1_ri_goo_0.avi,328
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheLastManOnearth_walk_f_cm_np1_ba_med_27.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Eurotrip_walk_f_nm_np1_fr_med_8.avi,241
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/AboutABoy_walk_f_nm_np1_fr_med_0.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/happy_go_lovely_walk_u_cm_np1_ri_med_7.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheLastManOnearth_walk_f_nm_np1_fr_med_29.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/prelinger_LetsBeGo1953_walk_f_cm_np1_ri_med_9.avi,240
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/The_Fugitive_2_walk_u_cm_np1_fr_med_13.avi,243
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheLittleShopofHorrors_walk_f_nm_np1_ba_med_3.avi,240
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheLastManOnearth_walk_u_cm_np1_ri_med_10.avi,238
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheBoondockSaints_walk_u_cm_np2_le_med_96.avi,248
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Sixthsense_walk_u_nm_np1_ba_med_2.avi,241
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/IamLegend_walk_f_nm_np1_ba_med_4.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/RushHour2_walk_u_cm_np2_ri_med_5.avi,249
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/BIG_FISH_walk_u_cm_np1_fr_med_3.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheBoondockSaints_walk_u_cm_np1_fr_med_44.avi,242
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/CasinoRoyale_walk_u_nm_np1_fr_bad_4.avi,257
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/The_Departed_-_Part_2_walk_u_cm_np1_le_med_7.avi,241
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheBoondockSaints_walk_u_nm_np1_fr_med_24.avi,243
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/likebeckam_walk_f_nm_np1_fr_med_36.avi,238
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Superbad_walk_u_nm_np1_fr_med_0.avi,240
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/The_Fugitive_3_walk_f_cm_np1_ba_bad_0.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/The_Fugitive_6_walk_f_nm_np2_fr_med_7.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TrumanShow_walk_f_nm_np1_le_med_7.avi,242
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheBoondockSaints_walk_f_nm_np1_fr_bad_57.avi,244
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/BIG_FISH_walk_f_nm_np1_fr_med_2.avi,238
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Two_Towers_2_walk_f_cm_np2_le_med_1.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/CastAway2_walk_u_cm_np1_ri_med_7.avi,241
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TrumanShow_walk_f_cm_np1_ri_med_36.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheLittleShopofHorrors_walk_f_cm_np1_fr_med_12.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/RETURN_OF_THE_KING_walk_f_nm_np1_fr_bad_24.avi,245
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Veoh_Alpha_Dog_1_walk_u_cm_np1_ri_med_59.avi,241
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/20060723sfjffschmoozer_walk_f_cm_np1_ri_med_1.avi,238
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/20060723sfjffbitemebaby_walk_u_nm_np1_fr_med_0.avi,243
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/prelinger_LetsPlay1949_walk_h_nm_np1_ba_med_11.avi,243
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/prelinger_they_grow_up_so_fast_1_walk_f_nm_np1_fr_bad_11.avi,238
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/HP_PRISONER_OF_AZKABAN_walk_f_cm_np1_ri_med_17.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/AmericanGangster_walk_f_nm_np1_ri_med_14.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Sixthsense_walk_u_nm_np1_fr_med_9.avi,244
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/The_House_on_Haunted_Hill_walk_u_cm_np1_fr_med_13.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/20060723sfjffjewgotmail_walk_f_nm_np1_fr_med_1.avi,242
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/prelinger_LetsPlay1949_walk_u_cm_np2_le_med_6.avi,243
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/IamLegend_walk_f_nm_np1_fr_med_16.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Panic_in_the_Streets_walk_u_cm_np1_ba_med_5.avi,242
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Crash_walk_u_cm_np1_ba_med_4.avi,240
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/EVOLUTION_walk_f_nm_np1_fr_med_24.avi,238
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TrumanShow_walk_f_nm_np1_ba_med_28.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheBoondockSaints_walk_u_cm_np2_le_med_11.avi,242
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Narcotic19672256kb_walk_f_cm_np1_ba_med_3.avi,244
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/MeettheFockers_walk_f_nm_np1_ba_med_9.avi,241
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Sixthsense_walk_f_nm_np1_ba_med_5.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/AmericanGangster_walk_u_cm_np1_ba_med_37.avi,246
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/prelinger_they_grow_up_so_fast_1_walk_f_nm_np1_fr_med_5.avi,238
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/likebeckam_walk_f_cm_np1_fr_med_21.avi,238
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheLastManOnearth_walk_f_cm_np1_fr_med_4.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Prelinger_HabitPat1954_walk_u_cm_np1_le_med_24.avi,247
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/likebeckam_walk_f_nm_np1_fr_med_10.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/likebeckam_walk_u_cm_np1_ba_med_40.avi,240
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Oceans12_walk_u_cm_np1_fr_med_10.avi,240
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/MeettheFockers_walk_u_nm_np1_fr_med_3.avi,246
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/happy_go_lovely_walk_f_cm_np1_fr_med_13.avi,238
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/RETURN_OF_THE_KING_walk_f_cm_np1_ba_med_50.avi,241
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheBoondockSaints_walk_u_cm_np1_ri_bad_90.avi,240
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/SweeneyTodd_walk_f_nm_np1_le_bad_40.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/BRIDGETOTERABITHIA_walk_f_nm_np1_le_med_2.avi,238
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Veoh_Alpha_Dog_2_walk_f_nm_np4_fr_med_17.avi,247
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/americanthrift1_walk_u_cm_np1_le_med_0.avi,238
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/EVOLUTION_walk_f_nm_np1_ri_med_19.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Two_Towers_7_walk_f_cm_np1_fr_med_2.avi,240
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/21_walk_u_cm_np1_fr_med_11.avi,242
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheBoondockSaints_walk_u_cm_np1_le_med_25.avi,242
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Crash_walk_f_cm_np1_le_med_2.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/RETURN_OF_THE_KING_walk_f_cm_np1_le_bad_22.avi,243
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/RETURN_OF_THE_KING_walk_u_nm_np1_fr_med_56.avi,240
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheLastManOnearth_walk_f_nm_np1_ba_med_18.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/RETURN_OF_THE_KING_walk_f_nm_np1_ba_med_25.avi,240
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/americanthrift1_walk_f_cm_np1_fr_med_2.avi,238
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheLastManOnearth_walk_f_cm_np1_ba_med_9.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/OldSchool_walk_f_cm_np1_le_med_1.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/The_Departed_-_Part_2_walk_u_cm_np1_fr_bad_5.avi,247
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/BIG_FISH_walk_f_cm_np1_fr_med_32.avi,238
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/CharlieAndTheChocolateFactory_walk_f_cm_np1_fr_med_9.avi,243
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TrumanShow_walk_f_nm_np1_fr_med_8.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/MeettheParents_walk_u_cm_np1_fr_med_7.avi,246
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/BIG_FISH_walk_f_nm_np1_fr_med_23.avi,240
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheBoondockSaints_walk_f_cm_np1_ba_med_23.avi,242
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Veoh_Alpha_Dog_2_walk_f_nm_np1_fr_med_9.avi,245
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/The_House_on_Haunted_Hill_walk_u_cm_np1_ba_med_15.avi,241
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/ThePerfectScore_walk_u_cm_np1_fr_med_8.avi,244
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TrumanShow_walk_f_nm_np1_fr_med_1.avi,238
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheBoondockSaints_walk_f_cm_np2_fr_bad_89.avi,238
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Prelinger_ActYourA1949_walk_u_cm_np1_le_med_7.avi,245
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/The_Matrix_Revolutions_6_walk_f_nm_np5_ba_med_8.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/SafeInPort_walk_f_nm_np1_ba_med_2.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheLastManOnearth_walk_f_cm_np1_ba_med_25.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheLastManOnearth_walk_f_nm_np1_fr_med_38.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/BLACK_HAWK_DOWN_walk_f_cm_np1_fr_med_23.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/RETURN_OF_THE_KING_walk_f_cm_np1_fr_med_45.avi,238
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Sixthsense_walk_u_nm_np1_fr_med_7.avi,243
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/KUNG_FU_HUSTLE_walk_f_cm_np1_fr_med_42.avi,240
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Hitch_Part_1_walk_u_cm_np1_fr_med_0.avi,244
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/21_walk_h_cm_np1_fr_med_10.avi,252
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Veoh_Alpha_Dog_2_walk_f_nm_np1_ri_med_8.avi,240
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/happy_go_lovely_walk_u_nm_np1_fr_med_4.avi,240
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Finding_Forrester_1_walk_f_nm_np1_ba_med_6.avi,239
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Man_Who_Cheated_Himself_512kb_walk_f_nm_np1_fr_bad_14.avi,238
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/TheLittleShopofHorrors_walk_f_nm_np1_le_med_6.avi,240
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/Prelinger_LetYours1940_walk_f_nm_np1_ba_med_5.avi,240
/cvhci/data/activity/Calorie/calorie_common_dataset/A02/AmericanGangster_walk_f_nm_np1_fr_med_2.avi,238
